,energy,cTheta,phi,prob_b,spheri,pt2rel,multip,bqvjet,ptlrel,isb
28372,46.9917,-0.084,-1.3684,0.1003,0.2691,0.044,0.2169,0.0875,-0.0003,0.0
28373,35.0072,0.0442,1.7339,0.0137,0.2418,0.0659,0.2818,0.0193,-0.0003,0.0
28374,42.2187,-0.4588,-3.0237,0.0606,0.1496,0.026,0.1785,0.0211,-0.0003,0.0
28375,37.9644,0.4743,0.1046,0.0656,0.4348,0.013,0.1377,0.0491,-0.0003,0.0
28376,52.0272,-0.7019,-2.554,0.3058,0.2146,0.047,0.2958,0.3397,-0.0003,1.0
28377,44.1291,0.6983,0.5929,0.3415,0.5747,0.0284,0.3969,0.2383,-0.0003,1.0
28378,63.5264,-0.0762,0.2071,0.0266,0.492,0.1428,0.4425,0.041,-0.0003,0.0
28379,48.0232,0.0637,-2.981,0.1211,0.0402,0.015,0.0863,0.093,-0.0003,0.0
28380,46.5675,-0.2628,0.67,0.0116,0.6537,0.0833,0.3913,0.0499,-0.0003,0.0
28381,45.0111,0.2556,-2.4632,0.0207,0.4532,0.0363,0.4825,0.0107,-0.0003,0.0
28382,50.5379,-0.1711,-0.2954,0.0133,0.1018,0.0261,0.2129,0.1148,-0.0003,0.0
28383,42.8199,0.1683,2.8715,0.0238,0.2153,0.1417,0.5778,0.0383,-0.0003,0.0
28384,53.6568,-0.6783,0.9137,0.0007,0.3775,0.1285,0.4193,0.0246,-0.0003,0.0
28385,36.2493,0.7108,-2.178,0.0334,0.1013,0.0635,0.2791,0.0523,-0.0003,0.0
28386,39.8352,0.157,2.7366,0.0088,0.416,0.0193,0.4079,0.0524,-0.0003,0.0
28387,38.1598,-0.1739,-0.4016,0.0189,0.2571,0.0586,0.4585,0.0379,-0.0003,0.0
28388,46.7384,-0.2622,1.1777,0.5444,0.3792,0.0937,0.3909,0.6107,-0.0003,1.0
28389,43.183,0.2572,-1.9491,0.5635,0.2762,0.0156,0.4435,0.6276,-0.0003,1.0
28390,45.4017,0.6777,1.6905,0.0294,0.1884,0.0273,0.3939,0.0124,-0.0003,0.0
28391,35.4772,-0.6823,-1.4652,0.0114,0.3189,0.0321,0.2808,0.0356,-0.0003,0.0
28392,52.8328,0.5605,-2.0624,0.0057,0.5555,0.0791,0.3789,0.0267,-0.0003,0.0
28393,33.1426,-0.5531,1.1532,0.0295,0.3872,0.0258,0.1431,0.0112,-0.0003,0.0
28394,58.4939,0.7079,1.6226,0.1723,0.3865,0.073,0.3694,0.2054,-0.0003,1.0
28395,54.5602,-0.7186,-1.532,0.0181,0.3754,0.048,0.4176,0.2092,-0.0003,1.0
28396,47.0741,0.7043,-0.0302,0.0471,0.6006,0.1484,0.6504,0.1491,-0.0003,1.0
28397,41.3672,-0.7218,3.0764,0.0404,0.318,0.0857,0.4038,0.0672,0.298,1.0
28398,54.255,-0.6773,-2.0989,0.0899,0.3223,0.0594,0.3763,0.0632,0.0243,0.0
28399,38.0041,0.685,1.0736,0.1544,0.1994,0.0169,0.2295,0.2004,-0.0003,0.0
28400,49.5094,0.3347,-0.8246,0.0338,0.6117,0.0659,0.1712,0.0395,-0.0003,0.0
28401,36.7987,-0.2981,2.3396,0.0311,0.5148,0.1588,0.4168,0.1771,-0.0003,0.0
28402,45.5085,-0.7545,1.1179,0.0688,0.1556,0.058,0.4374,0.0972,0.4007,0.0
28403,45.2003,0.7488,-2.0001,0.0137,0.5228,0.0172,0.2191,0.0384,-0.0003,0.0
28404,46.1219,0.7149,-1.3078,0.0111,0.7614,0.0361,0.3923,0.0396,-0.0003,0.0
28405,31.6045,-0.7052,1.8187,0.036,0.2882,0.0282,0.3385,0.1065,0.0955,0.0
28406,45.1026,-0.618,-2.7262,0.0031,0.1833,0.0468,0.2631,0.1693,-0.0003,0.0
28407,43.4669,0.6062,0.403,0.0032,0.2196,0.0166,0.1328,0.0104,-0.0003,0.0
28408,49.5277,-0.4623,1.1092,0.0457,0.3786,0.0297,0.2996,0.1448,-0.0003,0.0
28409,44.0589,0.4698,-2.0476,0.0047,0.3435,0.0305,0.2647,0.02,0.1033,0.0
28410,45.5665,0.2675,1.4264,0.0286,0.7415,0.1019,0.5685,0.0102,-0.0003,1.0
28411,40.9277,-0.2463,-1.762,0.3084,0.6096,0.035,0.6749,0.6148,0.1107,1.0
28412,49.8238,0.6102,1.3834,0.011,0.3156,0.0934,0.2136,0.0082,-0.0003,0.0
28413,46.8147,-0.6486,-1.7451,0.0045,0.2317,0.0359,0.2171,0.0014,-0.0003,0.0
28414,46.833,0.7303,-2.246,0.0086,0.7846,0.0649,0.4775,0.0341,-0.0003,0.0
28415,46.4851,-0.73,0.8872,0.0564,0.438,0.0849,0.3045,0.0626,-0.0003,0.0
28416,45.9113,0.5907,1.0777,0.0428,0.4174,0.0125,0.2618,0.1181,-0.0003,0.0
28417,42.6062,-0.6011,-2.0912,0.0188,0.1764,0.014,0.4896,0.0324,-0.0003,0.0
28418,49.6407,-0.4748,3.0131,0.0062,0.6963,0.0577,0.4277,0.0096,-0.0003,0.0
28419,49.0822,0.4825,-0.1432,0.1602,0.0768,0.0548,0.3003,0.0997,-0.0003,0.0
28420,45.0996,-0.6881,-1.8148,0.025,0.2165,0.0529,0.3507,0.1074,0.1526,0.0
28421,41.8555,0.6723,1.3386,0.0515,0.3798,0.1045,0.8497,0.0545,-0.0003,0.0
28422,49.9794,-0.3235,0.2309,0.0284,0.6127,0.0537,0.3843,0.0276,-0.0003,0.0
28423,47.4861,0.3053,-2.9673,0.0049,0.1608,0.0849,0.3461,0.0313,-0.0003,0.0
28424,45.3376,0.1127,0.9972,0.0422,0.1266,0.1961,0.5692,0.0192,-0.0003,0.0
28425,42.8809,-0.1092,-2.1972,0.03,0.2807,0.0603,0.2666,0.0263,-0.0003,0.0
28426,50.4128,0.7019,-2.2202,0.0211,0.2138,0.0969,0.3408,0.0079,-0.0003,0.0
28427,42.4811,-0.7145,0.8928,0.0451,0.1947,0.02,0.2227,0.1028,-0.0003,0.0
28428,52.3049,0.7742,1.7604,0.0241,0.0496,0.0877,0.2954,0.0463,-0.0003,0.0
28429,43.3387,-0.7681,-1.3531,0.0,0.1222,0.0182,0.0886,-0.02,-0.0003,0.0
28430,44.7517,0.0088,-1.7928,0.0254,0.2039,0.0273,0.2636,0.0244,-0.0003,0.0
28431,43.2441,-0.0025,1.3486,0.0425,0.5316,0.0748,0.4434,0.0313,-0.0003,0.0
28432,46.4454,0.187,-0.039,0.045,0.4046,0.0888,0.7397,0.2126,-0.0003,0.0
28433,37.1038,-0.1934,3.0871,0.0028,0.2381,0.0144,0.1848,0.0562,-0.0003,0.0
28434,48.5634,0.7267,0.8117,0.1545,0.525,0.0251,0.3441,0.2351,-0.0003,1.0
28435,42.0203,-0.7198,-2.3262,0.069,0.2645,0.0323,0.4467,0.065,-0.0003,1.0
28436,36.5393,0.677,0.6914,0.0047,0.6471,0.0125,0.3249,0.0516,-0.0003,0.0
28437,35.4711,-0.6606,-2.4358,0.0074,0.6489,0.0464,0.468,0.014,-0.0003,0.0
28438,48.2643,0.1693,0.0937,0.011,0.7,0.0511,0.6462,0.0515,-0.0003,0.0
28439,42.1515,-0.1496,-3.0172,0.042,0.452,0.02,0.4017,0.1732,-0.0003,0.0
28440,52.3598,-0.5788,2.7419,0.0073,0.1758,0.0222,0.1688,0.0175,-0.0003,0.0
28441,45.4505,0.5776,-0.4154,0.0216,0.3768,0.0159,0.3063,0.0273,0.1081,0.0
28442,45.4139,-0.6622,-1.05,0.0013,0.381,0.0415,0.3063,0.0046,-0.0003,0.0
28443,28.8029,0.6632,2.1005,0.039,0.405,0.0228,0.4472,0.0196,-0.0003,0.0
28444,50.5989,-0.7861,-2.8419,0.0521,0.2526,0.0964,0.5107,0.0801,-0.0003,0.0
28445,49.4087,0.7609,0.3385,0.0323,0.0501,0.0505,0.1713,0.1489,-0.0003,0.0
28446,50.2754,-0.4012,-0.653,0.0049,0.0786,0.0444,0.1705,0.0226,-0.0003,0.0
28447,42.121,0.4033,2.4555,0.0381,0.7878,0.0395,0.3125,0.0246,-0.0003,0.0
28448,43.8727,0.1394,0.6456,0.061,0.4136,0.045,0.265,0.0173,-0.0003,0.0
28449,37.0336,-0.1574,-2.4591,0.0042,0.2869,0.1315,0.4161,0.0939,-0.0003,0.0
28450,44.6082,-0.1254,1.9498,0.0276,0.3303,0.0248,0.0879,0.0031,-0.0003,0.0
28451,43.7629,0.1344,-1.1947,0.0094,0.6388,0.1291,0.3535,0.0422,-0.0003,0.0
28452,40.6653,-0.4338,2.4711,0.0027,0.4521,0.0577,0.1803,0.0391,-0.0003,0.0
28453,29.8375,0.4592,-0.6807,0.057,0.1215,0.0253,0.1967,0.1121,-0.0003,0.0
28454,46.0487,0.6503,-1.7291,0.0126,0.1168,0.036,0.4361,0.024,-0.0003,0.0
28455,43.6896,-0.6482,1.3648,0.0139,0.2565,0.0621,0.1768,0.0146,-0.0003,0.0
28456,49.6193,0.3738,2.4959,0.019,0.1741,0.1197,0.4705,0.0124,-0.0003,0.0
28457,45.8106,-0.3633,-0.6281,0.0552,0.5255,0.045,0.3493,0.0709,0.1833,0.0
28458,39.6582,-0.6328,2.6103,0.0522,0.6562,0.02,0.363,0.0621,0.1682,1.0
28459,36.6613,0.691,-0.4481,0.0525,0.4107,0.0382,0.1855,0.004,-0.0003,1.0
28460,51.5023,0.7391,2.5128,0.0589,0.4316,0.0343,0.2542,0.0084,-0.0003,0.0
28461,47.7546,-0.7258,-0.6598,0.0145,0.2487,0.0237,0.2592,0.0435,-0.0003,0.0
28462,52.961,-0.7982,-0.0079,0.0306,0.2154,0.1022,0.2103,0.0355,-0.0003,1.0
28463,39.1119,0.7927,3.0851,0.3328,0.5697,0.0458,0.1822,0.5151,-0.0003,1.0
28464,60.679,-0.5459,-0.7116,0.0,0.403,0.0428,0.1627,0.093,-0.0003,0.0
28465,40.9003,0.5601,2.4097,0.0145,0.3277,0.0567,0.315,0.0582,-0.0003,0.0
28466,46.2104,0.708,2.7626,0.0163,0.4435,0.1333,0.4792,0.0308,-0.0003,0.0
28467,35.935,-0.6913,-0.403,0.0,0.1015,0.0199,0.1399,0.0425,-0.0003,0.0
28468,51.1391,0.2748,1.4446,0.0066,0.0848,0.1603,0.2547,0.0038,-0.0003,0.0
28469,47.6692,-0.2695,-1.6224,0.024,0.2162,0.0437,0.3457,0.0118,-0.0003,0.0
28470,45.7923,-0.3481,-0.3415,0.0381,0.4254,0.1133,0.6114,0.0844,-0.0003,0.0
28471,38.9837,0.3406,2.8309,0.0229,0.3133,0.0396,0.3647,0.0439,-0.0003,0.0
28472,51.6304,0.2421,-2.7188,0.018,0.568,0.031,0.2541,0.0281,-0.0003,0.0
28473,47.0375,-0.2234,0.3997,0.2809,0.6967,0.0298,0.3469,0.4512,-0.0003,0.0
28474,54.6304,-0.2377,-1.9525,0.0876,0.3233,0.1611,0.4592,0.0969,-0.0003,0.0
28475,46.9093,0.2617,1.1743,0.0388,0.4985,0.0764,0.6076,0.0909,-0.0003,0.0
28476,50.3243,-0.1564,0.6283,0.0559,0.6223,0.0424,0.1705,0.0578,-0.0003,0.0
28477,45.832,0.1846,-2.5227,0.0037,0.0844,0.0444,0.393,0.1052,-0.0003,0.0
28478,45.7557,-0.4755,0.6538,0.6339,0.8072,0.049,0.6552,0.5917,0.2251,1.0
28479,43.5248,0.472,-2.4873,0.0244,0.3252,0.0453,0.2656,0.0129,-0.0003,1.0
28480,52.665,-0.1978,-1.9414,0.0,0.1015,0.0164,0.0,-0.02,-0.0003,0.0
28481,40.3571,0.201,1.1889,0.0496,0.2997,0.036,0.2258,0.0366,-0.0003,0.0
28482,50.8675,0.5893,1.9059,0.1141,0.2438,0.0976,0.17,0.1053,-0.0003,0.0
28483,39.53,-0.5844,-1.2594,0.0154,0.3607,0.0121,0.1362,0.0084,-0.0003,0.0
28484,50.7362,0.2787,-0.9409,0.0,0.1623,0.0576,0.0,-0.02,-0.0003,0.0
28485,37.6532,-0.3093,2.1912,0.0939,0.2467,0.041,0.4142,0.1342,-0.0003,0.0
28486,44.4099,0.0697,0.7394,0.0613,0.6114,0.0328,0.4402,0.0502,0.153,0.0
28487,43.5981,-0.078,-2.4276,0.0144,0.1284,0.0312,0.2212,0.0761,0.1409,0.0
28488,49.073,0.5408,-2.7075,0.1632,0.3958,0.1332,0.2574,0.1205,-0.0003,1.0
28489,24.5975,-0.5207,0.3941,0.1357,0.184,0.0156,0.3128,0.0927,0.2812,1.0
28490,49.778,-0.7489,1.0617,0.0043,0.1607,0.0773,0.3846,0.0645,-0.0003,1.0
28491,38.5626,0.7571,-2.1198,0.2455,0.4079,0.0349,0.2743,0.1777,0.1342,1.0
28492,47.3976,-0.0478,-2.2404,0.0523,0.2163,0.0489,0.3463,0.0545,-0.0003,0.0
28493,39.3622,0.1103,0.8594,0.0317,0.1886,0.1241,0.2273,0.0803,-0.0003,0.0
28494,46.1738,-0.4364,-0.6006,0.0154,0.1531,0.0243,0.2179,0.0485,-0.0003,0.0
28495,41.5259,0.3914,2.5897,0.0474,0.4343,0.1244,0.493,0.0256,-0.0003,0.0
28496,44.4038,-0.0152,3.0165,0.0205,0.5351,0.0196,0.4402,0.0283,-0.0003,0.0
28497,35.0286,0.0068,-0.0893,0.0344,0.7033,0.0218,0.3757,0.085,-0.0003,0.0
28498,43.65,0.5278,-2.6916,0.4338,0.2149,0.053,0.5307,0.1988,-0.0003,0.0
28499,41.9776,-0.5082,0.4684,0.0309,0.3274,0.0453,0.4469,0.0339,-0.0003,0.0
28500,61.7288,0.7695,0.5471,0.0548,0.2593,0.1024,0.3646,0.1318,-0.0003,0.0
28501,40.1465,-0.736,-2.6284,0.0865,0.1157,0.061,0.2714,0.0461,-0.0003,0.0
28502,46.3935,0.6323,1.0087,0.0115,0.4647,0.1069,0.6093,0.0129,-0.0003,0.0
28503,44.4495,-0.608,-2.1168,0.0365,0.3212,0.0115,0.132,0.1039,-0.0003,0.0
28504,55.021,0.7987,-1.6874,0.0361,0.7289,0.041,0.4167,0.0182,-0.0003,0.0
28505,46.656,-0.7793,1.4619,0.0778,0.1931,0.087,0.2607,0.004,-0.0003,0.0
28506,47.6265,-0.1603,1.9694,0.0276,0.1238,0.0428,0.2161,0.0311,-0.0003,0.0
28507,44.6418,0.1592,-1.165,0.0039,0.0583,0.0143,0.2638,0.0168,-0.0003,0.0
28508,46.0731,-0.6485,-0.9644,0.0602,0.1468,0.0862,0.2616,0.0036,-0.0003,0.0
28509,40.7904,0.652,2.1829,0.0312,0.671,0.0285,0.2702,0.0056,-0.0003,0.0
28510,51.8227,0.0249,-1.7677,0.0191,0.3717,0.1454,0.6768,0.1378,-0.0003,0.0
28511,37.2778,0.0071,1.4326,0.0024,0.4054,0.0954,0.4154,0.058,-0.0003,0.0
28512,47.1565,-0.2343,-1.7714,0.0348,0.2416,0.0594,0.4767,0.1032,-0.0003,0.0
28513,45.8656,0.2465,1.3858,0.0398,0.5395,0.0146,0.3492,0.0438,-0.0003,0.0
28514,51.9356,-0.7539,3.0481,0.0707,0.0768,0.146,0.2537,0.0724,-0.0003,0.0
28515,48.7953,0.7594,-0.1567,0.0229,0.5161,0.049,0.5584,0.008,-0.0003,0.0
28516,45.0355,0.3152,2.8069,0.0706,0.2079,0.0092,0.0439,0.0251,-0.0003,0.0
28517,36.4996,-0.2836,-0.4128,0.0027,0.1923,0.0712,0.2321,0.0192,-0.0003,0.0
28518,52.5948,-0.3615,1.3426,0.0956,0.378,0.1347,0.295,0.0543,-0.0003,0.0
28519,47.2999,0.3457,-1.8199,0.0147,0.1668,0.1343,0.3897,0.0058,-0.0003,0.0
28520,44.5106,0.2772,-0.1664,0.0419,0.572,0.0396,0.22,0.0902,-0.0003,0.0
28521,38.9319,-0.2737,2.9732,0.0615,0.6444,0.0284,0.3192,0.0278,-0.0003,0.0
28522,47.1351,-0.7952,-1.7873,0.0444,0.2976,0.0197,0.2601,0.0432,-0.0003,0.0
28523,39.881,0.7749,1.341,0.0045,0.2448,0.0297,0.2718,0.0062,-0.0003,0.0
28524,53.0312,0.6716,-0.5898,0.0016,0.5401,0.2536,0.4626,0.0331,-0.0003,0.0
28525,45.3651,-0.6611,2.5449,0.0048,0.4419,0.0323,0.394,0.0161,-0.0003,0.0
28526,52.3842,-0.1703,2.4098,0.0374,0.3376,0.0244,0.3375,0.0313,-0.0003,0.0
28527,36.5331,0.216,-0.7173,0.0342,0.659,0.035,0.2785,0.019,-0.0003,0.0
28528,42.7283,0.269,0.842,0.0047,0.3485,0.0366,0.4448,0.025,-0.0003,0.0
28529,35.4864,-0.2623,-2.2827,0.0386,0.2279,0.0515,0.3743,0.0297,-0.0003,0.0
28530,50.1839,0.141,3.0301,0.1989,0.5821,0.0731,0.4265,0.2383,0.2739,1.0
28531,46.2867,-0.104,-0.103,0.2865,0.2729,0.0549,0.2178,0.4927,-0.0003,1.0
28532,54.4442,0.5772,-1.664,0.1792,0.27,0.0668,0.376,0.3183,-0.0003,0.0
28533,42.3316,-0.5793,1.4584,0.0039,0.5534,0.0224,0.3567,0.1651,-0.0003,0.0
28534,45.2583,-0.1652,-2.7766,0.0444,0.1165,0.1049,0.3066,0.0173,-0.0003,0.0
28535,43.476,0.1824,0.3585,0.0397,0.7967,0.0985,0.7526,0.0552,-0.0003,0.0
28536,48.191,-0.6605,-0.9851,0.2151,0.7721,0.0521,0.4309,0.4235,-0.0003,1.0
28537,37.6196,0.6662,2.119,0.2034,0.5677,0.0984,0.6445,-0.02,-0.0003,1.0
28538,45.124,-0.4005,0.0405,0.017,0.1506,0.0425,0.3507,0.0079,-0.0003,0.0
28539,44.0925,0.4027,-3.1194,0.0265,0.2164,0.0653,0.397,0.0477,-0.0003,0.0
28540,44.7822,-0.0214,0.0694,0.0052,0.2024,0.0214,0.2635,0.015,-0.0003,0.0
28541,44.5167,0.0186,-3.0789,0.0001,0.1544,0.0213,0.308,0.0334,-0.0003,0.0
28542,43.827,0.1671,-2.02,0.0589,0.0084,0.1104,0.3092,0.0323,-0.0003,0.0
28543,40.0702,-0.1661,1.0995,0.0005,0.4321,0.0921,0.4977,0.0717,-0.0003,0.0
28544,54.3618,-0.3275,0.062,0.0438,0.3076,0.0585,0.4179,0.1564,-0.0003,0.0
28545,47.2969,0.306,-3.0742,0.0045,0.1166,0.0487,0.2598,0.0618,-0.0003,0.0
28546,46.2898,-0.3734,-1.023,0.2744,0.4341,0.0364,0.2613,0.3012,0.0205,0.0
28547,22.0157,0.3794,2.108,0.1028,0.4031,0.0162,0.2701,0.1474,0.0865,0.0
28548,45.5177,-0.2705,-1.854,0.3395,0.312,0.1047,0.3062,0.3843,0.7059,1.0
28549,36.5728,0.28,1.3067,0.0985,0.2547,0.0381,0.3248,0.1945,0.2859,1.0
28550,44.0742,-0.396,0.7763,0.0512,0.2391,0.0132,0.0441,0.0042,-0.0003,0.0
28551,30.2098,0.386,-2.3693,0.0431,0.102,0.0124,0.196,0.018,-0.0003,0.0
28552,56.4675,-0.6868,1.6159,0.0503,0.2433,0.1166,0.3312,0.0565,0.1876,0.0
28553,47.1351,0.6966,-1.4602,0.0358,0.1051,0.0334,0.3034,0.1159,-0.0003,0.0
28554,51.9814,0.1786,-2.378,0.0398,0.4211,0.0156,0.2114,0.02,-0.0003,0.0
28555,44.8402,-0.1803,0.7661,0.0279,0.4457,0.0568,0.483,0.0397,-0.0003,0.0
28556,44.6906,0.2187,2.3555,0.4764,0.3494,0.0405,0.5274,0.5051,-0.0003,1.0
28557,36.3622,-0.1905,-0.7835,0.2379,0.1336,0.0341,0.2788,0.2003,0.2796,1.0
28558,46.125,-0.355,-2.5201,0.0168,0.1135,0.0316,0.3051,0.0244,-0.0003,0.0
28559,45.4749,0.3622,0.5996,0.0257,0.3616,0.0269,0.3937,0.0894,-0.0003,0.0
28560,44.0162,0.1468,1.0575,0.136,0.536,0.1295,0.4413,0.1076,-0.0003,0.0
28561,38.5138,-0.1744,-2.1274,0.1592,0.4984,0.04,0.2744,0.098,-0.0003,0.0
28562,43.9704,-0.6072,3.0888,0.0504,0.2941,0.202,0.5297,0.1052,-0.0003,0.0
28563,41.7243,0.6035,-0.0189,0.0212,0.0362,0.1044,0.2686,0.0106,-0.0003,0.0
28564,44.7364,0.5236,-2.0304,0.0029,0.3284,0.0229,0.3515,0.0627,-0.0003,0.0
28565,40.7813,-0.5482,1.1301,0.0003,0.1825,0.0801,0.3603,0.0936,-0.0003,0.0
28566,53.0098,0.7713,-2.7772,0.0194,0.1916,0.0338,0.1262,0.0657,-0.0003,0.0
28567,39.5666,-0.775,0.3777,0.0023,0.1257,0.028,0.1816,0.1088,-0.0003,0.0
28568,56.6079,0.1175,-2.5915,0.0343,0.5958,0.0925,0.2896,0.0938,0.2139,0.0
28569,46.5614,-0.1203,0.5432,0.0149,0.2022,0.0599,0.1739,0.0641,-0.0003,0.0
28570,41.5137,0.6811,-0.1724,0.0157,0.4171,0.0193,0.1344,0.0167,-0.0003,0.0
28571,36.0204,-0.6604,2.9568,0.0369,0.3489,0.0537,0.3728,0.0173,-0.0003,0.0
28572,50.4189,0.6678,-0.6669,0.0034,0.7705,0.0912,0.3834,0.0059,-0.0003,0.0
28573,37.6043,-0.6483,2.5099,0.0379,0.3145,0.0201,0.4144,0.0458,-0.0003,0.0
28574,51.3191,-0.3425,-2.7976,0.152,0.1542,0.0221,0.2969,0.0667,-0.0003,0.0
28575,47.9469,0.3559,0.3453,0.0005,0.3583,0.0164,0.5178,0.1519,-0.0003,0.0
28576,55.5398,0.1256,1.2724,0.0486,0.1666,0.0946,0.4989,0.0493,-0.0003,0.0
28577,43.2898,-0.1377,-1.874,0.0129,0.7383,0.0244,0.3102,0.0909,-0.0003,0.0
28578,42.0142,-0.4775,1.1191,0.0043,0.3798,0.0255,0.2234,0.1795,-0.0003,0.0
28579,41.8219,0.4823,-2.0459,0.0327,0.1077,0.0324,0.2237,0.0233,-0.0003,0.0
28580,47.6417,-0.3422,1.4844,0.0228,0.1671,0.0207,0.4754,0.2086,-0.0003,0.0
28581,46.8727,0.3372,-1.6649,0.0294,0.1578,0.0234,0.217,0.1465,-0.0003,0.0
28582,46.8574,-0.2745,-0.7022,0.06,0.1782,0.0396,0.3039,0.0594,-0.0003,0.0
28583,36.6461,0.2923,2.4413,0.1451,0.2037,0.1445,0.2782,0.0628,-0.0003,0.0
28584,46.1585,-0.0647,2.227,0.0342,0.2079,0.0863,0.5665,0.0532,-0.0003,0.0
28585,40.3479,0.0692,-0.8909,0.0565,0.3674,0.0476,0.2258,0.0477,-0.0003,0.0
28586,46.4881,0.0296,2.9996,0.0111,0.126,0.0234,0.348,0.035,-0.0003,0.0
28587,45.1576,-0.0327,-0.1444,0.0079,0.2677,0.1185,0.6136,0.0195,-0.0003,0.0
28588,46.0883,0.1844,1.4302,0.0237,0.1401,0.2048,0.5232,0.0314,0.4044,0.0
28589,45.2064,-0.2024,-1.7019,0.0022,0.4917,0.0197,0.2191,0.0728,-0.0003,0.0
28590,55.6252,-0.5732,-2.4402,0.0055,0.2191,0.1474,0.2493,0.0004,-0.0003,0.0
28591,34.8089,0.5517,0.6389,0.0446,0.036,0.0253,0.1411,0.0218,-0.0003,0.0
28592,46.8147,-0.1491,-3.0778,0.0436,0.2642,0.0252,0.3039,0.0026,-0.0003,0.0
28593,42.2034,0.1436,0.0519,0.0212,0.2135,0.0074,0.0446,0.0082,-0.0003,0.0
28594,44.0467,-0.6151,1.7671,0.0356,0.7042,0.0176,0.3088,0.1256,-0.0003,0.0
28595,42.8687,0.6382,-1.3438,0.0361,0.382,0.1751,0.4444,0.0274,-0.0003,0.0
28596,49.6376,0.4838,0.1259,0.0166,0.071,0.0377,0.2994,0.0612,-0.0003,0.0
28597,41.944,-0.4858,-3.0105,0.0416,0.7588,0.0096,0.1788,0.0355,-0.0003,0.0
28598,47.2663,0.473,2.558,0.0122,0.247,0.0243,0.2166,0.0294,-0.0003,0.0
28599,36.0143,-0.4731,-0.6142,0.0762,0.2266,0.0327,0.3728,0.1675,-0.0003,0.0
28600,47.5959,0.0943,-1.8507,0.3662,0.2304,0.0611,0.5188,0.5034,0.1616,0.0
28601,46.0487,-0.1044,1.3111,0.1237,0.224,0.0765,0.3052,0.1094,-0.0003,0.0
28602,43.4882,0.6268,-2.6618,0.155,0.4027,0.0272,0.1328,0.0947,-0.0003,1.0
28603,36.3409,-0.6855,0.5344,0.0258,0.4856,0.0914,0.6043,0.0208,-0.0003,1.0
28604,48.4321,0.2758,-0.0629,0.024,0.1875,0.1511,0.5165,0.0331,-0.0003,0.0
28605,40.9796,-0.2681,3.1089,0.0066,0.5446,0.1455,0.5397,0.0418,-0.0003,0.0
28606,44.3885,0.1545,-1.8787,0.4991,0.4309,0.0254,0.3523,0.6071,-0.0003,1.0
28607,15.3872,-0.1605,1.2194,0.1592,0.7981,0.0223,0.3055,0.1695,0.2083,1.0
28608,47.602,-0.8039,1.0252,0.128,0.6277,0.0304,0.6917,0.3859,-0.0003,1.0
28609,46.6987,0.7962,-2.1163,0.0987,0.2805,0.0956,0.3476,0.2335,0.3797,1.0
28610,52.2133,-0.3239,0.815,0.0359,0.3179,0.1856,0.1689,0.0198,-0.0003,0.0
28611,46.302,0.3519,-2.3422,0.006,0.2469,0.1512,0.5661,0.0916,-0.0003,0.0
28612,50.2815,-0.4618,3.036,0.0093,0.132,0.0769,0.4263,0.097,-0.0003,0.0
28613,48.0171,0.447,-0.0901,0.0044,0.5743,0.0309,0.2588,0.1518,-0.0003,0.0
28614,49.3019,0.5324,2.565,0.0124,0.3495,0.0694,0.557,0.0394,0.1012,0.0
28615,47.0619,-0.5324,-0.6383,0.0407,0.1276,0.0771,0.3469,0.0294,-0.0003,0.0
28616,44.7608,-0.2547,2.3881,0.0886,0.207,0.059,0.4393,0.0628,-0.0003,0.0
28617,36.1852,0.2457,-0.7418,0.1469,0.4067,0.042,0.4188,0.0484,-0.0003,0.0
28618,54.9569,-0.3004,-1.5385,0.004,0.3974,0.033,0.4168,0.0275,-0.0003,0.0
28619,51.902,0.2746,1.5919,0.0161,0.3018,0.3269,0.2537,0.0197,-0.0003,0.0
28620,51.2276,-0.7997,-1.5873,0.0344,0.338,0.028,0.4667,0.0312,-0.0003,0.0
28621,44.5563,0.7919,1.5558,0.0127,0.1799,0.0321,0.1759,0.0031,-0.0003,0.0
28622,50.9499,0.5406,0.2279,0.0188,0.4041,0.0487,0.3399,0.0822,-0.0003,0.0
28623,45.2247,-0.5469,-2.9598,0.0116,0.5664,0.0229,0.2629,0.0598,-0.0003,0.0
28624,43.1312,-0.3507,1.0059,0.0151,0.6703,0.1967,0.3106,0.0757,-0.0003,0.0
28625,30.9667,0.3572,-2.0802,0.1817,0.6021,0.078,0.3405,0.1434,-0.0003,0.0
28626,47.1748,-0.2488,0.9674,0.0246,0.1105,0.0075,0.1733,0.0082,-0.0003,0.0
28627,44.7364,0.2598,-2.1942,0.0276,0.034,0.0207,0.1757,0.003,-0.0003,0.0
28628,45.1209,0.1257,2.8754,0.0084,0.1291,0.1586,0.3946,0.1346,-0.0003,0.0
28629,43.8056,-0.1143,-0.2959,0.0279,0.4436,0.1354,0.8395,0.0075,-0.0003,0.0
28630,46.421,-0.3022,-2.6008,0.1234,0.3718,0.0296,0.3046,0.1617,0.3465,0.0
28631,43.9796,0.2962,0.5527,0.0687,0.1341,0.1084,0.2207,0.0746,0.0693,0.0
28632,58.2406,0.4057,0.7086,0.0062,0.2414,0.0713,0.5341,0.0684,0.1904,0.0
28633,44.8676,-0.4001,-2.4469,0.0963,0.3912,0.0039,0.3073,0.0649,-0.0003,0.0
28634,51.4626,0.3999,1.5523,0.0032,0.19,0.2855,0.5933,0.0695,-0.0003,0.0
